,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
114,"6,9",['Guillermo del Toro'],DESCONOCIDO,"En plena guerra entre la humanidad y monstruosas criaturas marinas, un expiloto y una aprendiz se emparejan para manejar un arma especial, en apariencia obsoleta, en un esfuerzo desesperado por salvar al mundo del apocalipsis.",2h 11min,Pacific Rim
115,"5,4",['Ameer Sultan'],['Ameer Sultan'],An action film about two lookalike criminals in which one wants the other to get killed.,2h 37min,Aadhi Bhagavan
116,"4,9",['Michael Manasseri'],DESCONOCIDO,"Down on his luck and unlikely hero, Jim Crawley is having the worst day of his miserable life. He decides to end it all and even fails at that. An improbable event changes everything and he becomes a half man/half creature.",1h 19min,Sucker
117,"5,9",['David Marconi'],['David Marconi'],Una pareja en su luna de miel en Marruecos sobrevive a un accidente automovilístico mortal en medio del desierto.,1h 41min,Choque mortal
118,"6,1",['Eran Creevy'],['Eran Creevy'],"Cuando un notorio criminal se ve obligado a regresar a Londres, le da a un detective una última oportunidad para acabar con el hombre que siempre ha perseguido.",1h 39min,Cruzando el límite
119,"3,5",['Gary Jones'],DESCONOCIDO,"Young adults at a first-time offenders' boot camp discover the legend of the giant lumberjack Paul Bunyan is real, but is much more horrifying than they could have imagined.",1h 30min,Axe Giant: The Wrath of Paul Bunyan
120,"4,8",['Reinhard Klooss'],DESCONOCIDO,"Tarzán y Jane Porter se enfrentan a un ejército de mercenarios enviado por el CEO de Greystoke Energies, un hombre que se hizo cargo de la empresa de manos de los padres de Tarzán, después de que murieran en un accidente de helicóptero.",1h 34min,Tarzán
121,"7,1",['Bong Joon Ho'],DESCONOCIDO,"Ambientado en un futuro en que un experimento sobre el cambio climático ha acabado con toda la vida en el planeta, con la excepción de unos pocos afortunados a bordo del tren Snowpiercer, en el que un sistema de clases emerge.",2h 6min,Snowpiercer (Rompenieves)
122,"6,8","['Ted Grouya', 'Evan James']",DESCONOCIDO,"Evan ""Bullet"" James' father suddenly dies, leaving Bullet devastated without his hero. Unable to cope with his tragic loss, Bullet decides to return to his old neighborhood gang, searching to regain power and his place in life.",1h 35min,Mid Life Gangster
123,"3,1",['Ross Boyask'],DESCONOCIDO,"Two powerful female warriors must journey across a post-apocalyptic land to fight a ritual duel, and fulfill an ancient prophecy.",1h 32min,Warrioress
124,"6,6",['Gavin Hood'],"['Gavin Hood', 'Orson Scott Card']",Ender Wiggin es reclutado por el ejército espacial para luchar contra una violenta raza alienígena que se prepara para atacar la Tierra por segunda vez en 50 años.,1h 54min,El juego de Ender
125,--,['Gordon Divine Asaah'],DESCONOCIDO,"Crime, love, revenge and fate blend seamlessly in the gritty action thriller Blood Sun Town set in the blistering hot desert town of Sunscorch, California. Lori (Amanda Harris), a troubled young woman struggling hard to find her way falls for Zee (Dominique Rochelle), the kindhearted criminal who saved her life. At first the two strayed souls with hard-knock pasts bri... Leer todo",1h 13min,Blood Sun Town
126,"5,4",['Flo Lackner'],DESCONOCIDO,Planet Earth. USA. 2015. The natural oil resources are running out. The hatred between East and West has spread like a plague all over the world. The planet is on the brink of World War III.,1h 47min,Planet USA
