,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
92,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Deportivo Alavés
93,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs RCD Espanyol Barcelona
94,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs SD Eibar
95,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Celta de Vigo
96,--,DESCONOCIDO,DESCONOCIDO,,--,Real Betis Balompié vs Real Sociedad
97,--,DESCONOCIDO,DESCONOCIDO,,--,Group F: Olympiacos FC - Real Betis
98,--,DESCONOCIDO,DESCONOCIDO,,--,Racing Santander vs Real Betis Balompié
99,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Deportivo de La Coruna
100,--,DESCONOCIDO,DESCONOCIDO,,--,RCD Espanyol Barcelona vs Real Betis Balompié
101,--,DESCONOCIDO,DESCONOCIDO,,--,SD Eibar vs CD Leganés
102,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Rayo Vallecano
103,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Atlético Madrid
104,6.6,['Ruben Fleischer'],DESCONOCIDO,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",1h 52m,Venom
105,--,['Samal Sachidananda'],DESCONOCIDO,,2h 20m,Manara Manasi
106,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt12746140
107,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt12745708
108,5.4,['Bo Zhang'],DESCONOCIDO,A secret military intelligence organization must ward off a rebellion orchestrated by the Ministry of War.,--,Assassins of Brotherhood
109,7.9,['Shaobo Tian'],DESCONOCIDO,,--,The Tigers of Guangdong
110,--,['Yamin Messika'],"['Yarmi Kadoshi', 'Yamin Messika', 'Eli Tavor']","Yu-Ya, a fighter in an elite unit, wants to marry. A problem arises in the rabbinate: his father is not registered on his identity card and therefore Yu-Ya cannot marry. With the help of his army commander, he sets out on a search for his parents' roots and identity.",1h 14m,The Onkelos Case
111,5.1,['Raj Madiraju'],DESCONOCIDO,"The story follows the lives of four unemployed engineers who turn criminals to avenge an anonymous, yet dangerous cybercriminal.",2h 5m,Aithe 2.0
112,5.5,['Brian Henson'],DESCONOCIDO,"When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",1h 31m,The Happytime Murders
113,--,['Shûji Kataoka'],DESCONOCIDO,,--,Hasha no okite daiissho
114,--,['Sébastien Gilles'],DESCONOCIDO,"In U.S. police officers kill nearly 1000 people a year, every year. What happened that rate is so high and is it going worse or better across decades.",--,USA: Fear the Police
115,--,['Chris Ryô Kaihara'],DESCONOCIDO,,--,Kumicho e no michi ~ okami no gyakushu ~
116,--,['Mahdi Khorramdel'],DESCONOCIDO,"The events taking place on Yemen's soil resembles a war, but in reality it is a long continuous battle being carried on for three years. It is as though the battlefield of this bloody encounter has not experienced dusk or a dawn as of late.",--,Yemen: A Dubious Battle
117,4.6,['Donny Armstrong'],DESCONOCIDO,"Five.K.One, two best friends has to chose between life in the streets and loyalty when they are indicted with the help of an informant that causes everyone to be a suspect to the Boss.",1h 48m,5K1
118,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1329350
119,--,['V. Ravi Chandran'],DESCONOCIDO,,--,Good Bye
120,7.7,DESCONOCIDO,DESCONOCIDO,,1h 29m,Peerless Hero
121,--,DESCONOCIDO,DESCONOCIDO,"Hanz's family is deep in debt due to his father's gambling issue and in order to pay up to the moneylenders, the teenager is forced to quit his dancing group so he can take on a few jobs. However, his friends keep asking him to return to the group and Hanz will have to make a choice between money and dream.",1h 58m,Who is the Champion?
122,--,['Halil Ibrahim Aydin'],DESCONOCIDO,A young man who goes after his dream receives a paper that is not clear where it came from.,--,Yaprak
123,5.4,['P.N. Sathya'],DESCONOCIDO,"Tiger is an orphan who lives in an abandoned train compartment near the Bengaluru Railway Station. He makes his living by taking on contract jobs for money and shows no loyalty, except to money. What happens when a girl named Ganga enters his life and seems like a ray hope?",2h 10m,Mari Tiger
124,6.4,DESCONOCIDO,"['Teo García', 'Genaro Rodriguez']",,--,Mal día para fumar
125,--,DESCONOCIDO,DESCONOCIDO,,1h 34m,Valencia vs Barcelona
126,--,['Prince McNonwuun'],DESCONOCIDO,,--,Temperamental II
127,6.6,['Jackson Gutierrez'],DESCONOCIDO,,--,El Hijo del Presidente
128,--,DESCONOCIDO,DESCONOCIDO,,--,Paris Saint-Germain vs Real Madrid
129,--,DESCONOCIDO,DESCONOCIDO,,--,Business Trip Massage to Stimulate Erogenous Sensation
130,--,['Xu Jiang Hua'],DESCONOCIDO,,--,Princess the Secret Service Part 2
131,8.1,['Xu Jiang Hua'],DESCONOCIDO,,--,Princess the Secret Service Part 3
132,--,['Robert Vrba'],DESCONOCIDO,,--,Vaginator: Dawn of the Bitches
133,--,DESCONOCIDO,DESCONOCIDO,,--,Dalian Yifang vs Guangzhou Evergrande
134,6.3,['Roar Uthaug'],DESCONOCIDO,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft disappeared.",1h 59m,Tomb Raider
135,--,['Sergey Zadorin'],DESCONOCIDO,"In a small modern city, a game called ""Mad racing quest"" begins. All the residents of the city receive messages in social. networks to participate in the game. The winner receives the money. The criminal situation is increasing dramatically. There is a series of murders and car accidents. The FSB and the Interior Ministry are trying hard to prevent the growing chaos i... Read all",1h 42m,Mad Racing Quest
136,5.4,['Prashant Raj'],DESCONOCIDO,Ram fights to save his love Vaidehi and to bring justice to her troubled family.,2h 33m,Dalapathi
137,--,DESCONOCIDO,DESCONOCIDO,"Detective Butch Manifold is on his most daring mission yet taking him to exotic locations across the world. Manifold must obtain stolen nuclear codes from the Kremlin before its too late. The only thing in his way is evil genius Max Power, who has plans of world domination. When things get hairy, better call Mani.",1h 15m,Detective Manifold
138,--,['Dylan DeVore'],"['Cody Beck', 'Dylan DeVore']",,--,Shift
139,--,['Aniket Arun Naik'],DESCONOCIDO,"Siddhu, Abhi, Ghodo and Bebo are four friends from a lower middle class family in Goa. They will do anything for each other. When their friendship and love is put to the test, will it endure what lies ahead?",--,Amizade
140,--,['Vishwanath Basappa Kalagi'],DESCONOCIDO,,1h 47m,Shankhanaad
141,--,['Manju Preetham'],"['Giridhar R. Kumbara', 'Manju Preetham']",,2h 18m,Sarkaar
142,6.5,['Nicolai Fuglsig'],"['Ted Tally', 'Peter Craig', 'Doug Stanton']","12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",2h 10m,12 Strong
143,--,['Hadif Ahmed'],DESCONOCIDO,,--,Tumi Muk Faki Dila
144,6.8,['He Ming'],DESCONOCIDO,,--,Nine Warriors 2
145,--,['Hao Jin'],DESCONOCIDO,,1h 41m,Zhan jing: Huo xian tu wei
146,6.6,['Xu Chao'],DESCONOCIDO,"The prince at the East Palace travels incognito and gets poisoned due to eating inappropriate food. Since the doctors in the royal hospital have no idea how to cure the poisoning, the top medical official, Doctor Long, asks Long Chongjiu to treat the prince. Liu Feichun, an imperial guard is assigned to investigate the case of assassination of the prince. When Liu's i... Read all",--,The Poison at the East Palace
147,6.9,['Hai Tao'],DESCONOCIDO,,1h 26m,Xiang wang yu jianghu
148,7.4,['Xu Chao'],DESCONOCIDO,"When Liu Feichun serves as the police commissioner of Xiangyang County, a woman in the city is killed and her heart is stolen. Liu hurried to the crime scene and encounters Long Chongjiu who disguises himself as a roving doctor.",--,The One Who Steal Others
149,--,['Randall Lawrence'],DESCONOCIDO,,--,Water with A Slice of Lemon
150,--,['Hao Zhang'],DESCONOCIDO,,--,Siping qingnian: Zhi diexue mangu
151,--,['Lucas Simões'],DESCONOCIDO,,--,Máscara Vermelha
152,--,['Albe Diaho'],DESCONOCIDO,,1h 40m,Diboulou
153,--,DESCONOCIDO,DESCONOCIDO,,--,Memorias de un sicario
154,--,['Rico Mickens'],DESCONOCIDO,Former Software Engineer of a Cell Company starts to develop his own cellphone network service by pirating former company's network and selling cellphones to bad actors which causes CIA to adopt and invest into his cell service so they may monitor intelligence and criminal activity. The pirate company grows so fast the begin to operate as legit firm and seeks its own ... Read all,--,Runners 2
155,--,['Leandro Bartoletti'],"['Leandro Bartoletti', 'Gustavo Di Virgilio', 'Juan Pablo Roubio']",,--,Capitán Menganno
156,--,DESCONOCIDO,DESCONOCIDO,,1h 28m,Anna Antinarcóticos
157,--,['Lei Zhang'],DESCONOCIDO,"In the republic of China, bandit Wu Feng broke the prison, all the people heard and tried to looking for huge amount of military pay hijacked by Wu Feng. A secret place of desert witnessed a show hidden behind the Yuan Shikai restoration of huge conspiracy. Finally, the survivors set fire for the passed thing and headed south for hope.",--,Drinking - Wind Inn
158,6.8,['James Wan'],DESCONOCIDO,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.",2h 23m,Aquaman
